Unnamed: 0.1,index,Unnamed: 0,SMILES,RT,Speed,i-PrOH_proportion,Literature,Column,alpha,beta
4631,2498,4814,CCCCN(CCCC)C[C@H](C#N)c1cc(Cl)cc2\C(=C/c3ccc(Cl)cc3)c4cc(Cl)ccc4c12,23.17,0.5,0.05,10.1002/cjoc.202000309,AS,1.1357843137254904,1.1897260273972603
4684,2526,4869,C[C@]1(C/C(COC1=O)=C/c2ccccc2)c3ccccc3,23.51,1.0,0.15,10.1016/j.scib.2021.04.037,AS,1.1382390472139514,1.1576904415332363
4685,2526,4868,C[C@@]1(C/C(COC1=O)=C/c2ccccc2)c3ccccc3,26.76,1.0,0.15,10.1016/j.scib.2021.04.037,AS,1.1382390472139514,1.1576904415332363
4728,2549,4913,OC[C@H]1COc2c(F)cccc2O1,22.199,1.0,0.05,10.1039/C8QO00805A,AS,1.07563403756926,1.0869993263899682
4729,2549,4914,OC[C@@H]1COc2c(F)cccc2O1,23.878,1.0,0.05,10.1039/C8QO00805A,AS,1.07563403756926,1.0869993263899682
4774,2576,4964,N#C[C@@H](COc1ccccc1)c2ccc3ccccc3c2,24.29,0.5,0.05,10.1002/cjoc.202000309,AS,1.0983944009880608,1.1292590589507845
4775,2576,4963,N#C[C@H](COc1ccccc1)c2ccc3ccccc3c2,26.68,0.5,0.05,10.1002/cjoc.202000309,AS,1.0983944009880608,1.1292590589507845
4876,2632,5070,OC[C@H]1COc2ccc(Cl)cc2O1,23.227,1.0,0.05,10.1039/C8QO00805A,AS,1.0839970723726695,1.0959807153047672
4877,2632,5071,OC[C@@H]1COc2ccc(Cl)cc2O1,25.178,1.0,0.05,10.1039/C8QO00805A,AS,1.0839970723726695,1.0959807153047672
4950,2671,5147,COc1cccc(c1)[C@]2(C)C/C(COC2=O)=C/c3ccccc3,25.96,1.0,0.15,10.1016/j.scib.2021.04.037,AS,1.8220338983050848,1.925411968777103
4951,2671,5146,COc1cccc(c1)[C@@]2(C)C/C(COC2=O)=C/c3ccccc3,47.3,1.0,0.15,10.1016/j.scib.2021.04.037,AS,1.8220338983050848,1.925411968777103
4962,2678,5160,CCOC(=O)[C@@H](CC(=O)c1ccc(OC)cc1)C[N+]([O-])=O,26.03,1.0,0.25,10.1039/B905033G,AS,1.091817134076066,1.103329009943796
4963,2678,5159,CCOC(=O)[C@H](CC(=O)c1ccc(OC)cc1)C[N+]([O-])=O,28.42,1.0,0.25,10.1039/B905033G,AS,1.091817134076066,1.103329009943796
5090,2745,5290,N#C[C@@H](Cc1ccccc1)C#Cc2ccccc2,24.78,0.5,0.01,10.1021/jacs.9b02338,AS,1.1016949152542372,1.1327713382507902
5091,2745,5291,N#C[C@H](Cc1ccccc1)C#Cc2ccccc2,27.3,0.5,0.01,10.1021/jacs.9b02338,AS,1.1016949152542372,1.1327713382507902
5182,2792,5383,C[C@@H](CC=O)c1cccc(C)c1,19.5,1.0,0.03,10.1021/jacs.8b00275,AS,1.4564102564102563,1.5361445783132528
5183,2792,5384,C[C@H](CC=O)c1cccc(C)c1,28.4,1.0,0.03,10.1021/jacs.8b00275,AS,1.4564102564102563,1.5361445783132528
5230,2817,5433,CCCCC[C@@H](C#N)C#Cc1ccccc1,28.98,0.2,0.01,10.1021/jacs.9b02338,AS,1.04623878536922,1.0925414364640884
5231,2817,5432,CCCCC[C@H](C#N)C#Cc1ccccc1,30.32,0.2,0.01,10.1021/jacs.9b02338,AS,1.04623878536922,1.0925414364640884
5262,2835,5467,OC[C@@H]1COc2cc(Cl)ccc2O1,29.389,1.0,0.05,10.1039/C8QO00805A,AS,1.11990880941849,1.1330363547132771
5263,2835,5466,OC[C@H]1COc2cc(Cl)ccc2O1,32.913,1.0,0.05,10.1039/C8QO00805A,AS,1.11990880941849,1.1330363547132771
5296,2856,5504,Cc1ccc2OC[C@H](CO)Oc2c1C,25.634,1.0,0.05,10.1039/C8QO00805A,AS,1.1648201607240385,1.1858449898829946
5297,2856,5505,Cc1ccc2OC[C@@H](CO)Oc2c1C,29.859,1.0,0.05,10.1039/C8QO00805A,AS,1.1648201607240385,1.1858449898829946
5372,2895,5582,C[C@]1(C/C(COC1=O)=C/c2ccccc2)c3ccccc3Cl,30.52,1.0,0.25,10.1016/j.scib.2021.04.037,AS,1.3718872870249017,1.4109341057204925
5373,2895,5581,C[C@@]1(C/C(COC1=O)=C/c2ccccc2)c3ccccc3Cl,41.87,1.0,0.25,10.1016/j.scib.2021.04.037,AS,1.3718872870249017,1.4109341057204925
5452,2938,5665,C[C@@]1(CC=C(COC1=O)c2ccccc2)c3ccccc3,31.77,1.0,0.1,10.1021/jacs.8b12095,AS,1.1265344664778092,1.139244890890197
5453,2938,5664,C[C@]1(CC=C(COC1=O)c2ccccc2)c3ccccc3,35.79,1.0,0.1,10.1021/jacs.8b12095,AS,1.1265344664778092,1.139244890890197
5472,2949,5686,OC[C@@H]1COc2cc(F)ccc2O1,32.055,1.0,0.05,10.1039/C8QO00805A,AS,1.041896739978163,1.046064139941691
5473,2949,5685,OC[C@H]1COc2cc(F)ccc2O1,33.398,1.0,0.05,10.1039/C8QO00805A,AS,1.041896739978163,1.046064139941691
5610,3021,5827,OC[C@@H]1COc2cc(Cc3ccccc3)ccc2O1,34.053,1.0,0.05,10.1039/C8QO00805A,AS,1.4397263089889292,1.4806599685423556
5611,3021,5826,OC[C@H]1COc2cc(Cc3ccccc3)ccc2O1,49.027,1.0,0.05,10.1039/C8QO00805A,AS,1.4397263089889292,1.4806599685423556
5730,3084,5950,C[C@@]1(CC=C(COC1=O)c2ccc3OCOc3c2)c4ccccc4,36.7,1.0,0.02381,10.1021/jacs.8b12095,AS,1.2155313351498636,1.234023668639053
5731,3084,5949,C[C@]1(CC=C(COC1=O)c2ccc3OCOc3c2)c4ccccc4,44.61,1.0,0.02381,10.1021/jacs.8b12095,AS,1.2155313351498636,1.234023668639053
5776,3108,5997,CC[C@@H](C#N)C#Cc1ccccc1,37.71,4.0,0.01,10.1021/jacs.9b02338,AS,1.071333863696632,1.0727321887251589
5777,3108,5996,CC[C@H](C#N)C#Cc1ccccc1,40.4,4.0,0.01,10.1021/jacs.9b02338,AS,1.071333863696632,1.0727321887251589
5854,3148,6075,C[C@@H](C#N)c1cccnc1,34.67,0.5,0.05,10.1002/cjoc.202000309,AS,1.1476781078742428,1.1773467267059232
5855,3148,6076,C[C@H](C#N)c1cccnc1,39.79,0.5,0.05,10.1002/cjoc.202000309,AS,1.1476781078742428,1.1773467267059232
5936,3192,6160,COC(=O)c1ccc(cc1)C(=O)O[C@H](CCCCC#N)\C=C\c2ccccc2,36.19,0.5,0.2,10.1002/anie.202110084,AS,1.1713180436584694,1.2040144784468578
5937,3192,6161,COC(=O)c1ccc(cc1)C(=O)O[C@@H](CCCCC#N)\C=C\c2ccccc2,42.39,0.5,0.2,10.1002/anie.202110084,AS,1.1713180436584694,1.2040144784468578
6246,3354,6477,FC(F)(F)c1ccc(cc1)[C@H](CCCCC#N)C#N,66.12,0.5,0.1,10.1038/s41467/021/22127/x,AS,1.0666969147005445,1.0731100795755968
6247,3354,6478,FC(F)(F)c1ccc(cc1)[C@@H](CCCCC#N)C#N,70.53,0.5,0.1,10.1038/s41467/021/22127/x,AS,1.0666969147005445,1.0731100795755968
6258,3360,6489,CC(C)(C)c1ccc(cc1)C(=O)C[C@H](C#N)c2ccccc2,38.37,0.5,0.05,10.1038/s41467/021/22127/x,AS,1.8892363825905656,2.047589806570464
6259,3360,6490,CC(C)(C)c1ccc(cc1)C(=O)C[C@@H](C#N)c2ccccc2,72.49,0.5,0.05,10.1038/s41467/021/22127/x,AS,1.8892363825905656,2.047589806570464
6310,3387,6543,CC[C@@H](C#N)C#Cc1ccc(cc1)C#N,102.45,0.5,0.1,10.1021/jacs.9b02338,AS,1.0503660322108346,1.053388515261252
6311,3387,6542,CC[C@H](C#N)C#Cc1ccc(cc1)C#N,107.61,0.5,0.1,10.1021/jacs.9b02338,AS,1.0503660322108346,1.053388515261252
6580,3552,6842,C[C@](C\C=C\C=C)(C=O)c1cccc(Cl)c1,9.707,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.0553209024415369,1.1374456104427948
6581,3552,6843,C[C@@](C\C=C\C=C)(C=O)c1cccc(Cl)c1,10.244,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.0553209024415369,1.1374456104427948
6590,3557,6852,C=C/C=C/C[C@@]1(CCCCc2ccccc12)C=O,9.119,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.1247943853492708,1.3428743597469115
6591,3557,6853,C=C/C=C/C[C@]1(CCCCc2ccccc12)C=O,10.257,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.1247943853492708,1.3428743597469115
6596,3560,6858,C[C@](C\C=C\C=C)(C=O)c1ccccc1,9.51,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.0794952681388013,1.2037735849056603
6597,3560,6859,C[C@@](C\C=C\C=C)(C=O)c1ccccc1,10.266,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.0794952681388013,1.2037735849056603
6602,3563,6864,COc1ccccc1[C@@](C)(C\C=C\C=C)C=O,9.225,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.1142547425474254,1.3077372262773723
6603,3563,6865,COc1ccccc1[C@](C)(C\C=C\C=C)C=O,10.279,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.1142547425474254,1.3077372262773723
6866,3731,7164,Cc1ccc(cc1)[C@@](C)(C\C=C\C=C)C=O,9.407,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.1208674391410651,1.315220404768506
6867,3731,7165,Cc1ccc(cc1)[C@](C)(C\C=C\C=C)C=O,10.544,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.1208674391410651,1.315220404768506
6960,3791,7271,C[C@](C\C=C\C=C)(C=O)c1sccc1,9.783,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.0856587958703876,1.2103941752447906
6961,3791,7272,C[C@@](C\C=C\C=C)(C=O)c1sccc1,10.621,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.0856587958703876,1.2103941752447906
7666,4238,8071,C[C@](C\C=C\C=C)(C=O)c1ccc(F)cc1,10.637,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.0625176271505123,1.1374819102749636
7667,4238,8072,C[C@@](C\C=C\C=C)(C=O)c1ccc(F)cc1,11.302,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.0625176271505123,1.1374819102749636
7808,4333,8238,NC(=O)C[S@](=O)C(c1ccccc1)c2ccccc2,11.487,0.5,0.2,10.1039/D0CC00434K,AS,1.6197440585009142,2.251802356251099
7809,4333,8237,NC(=O)C[S@@](=O)C(c1ccccc1)c2ccccc2,18.606,0.5,0.2,10.1039/D0CC00434K,AS,1.6197440585009142,2.251802356251099
8568,4790,9074,C[C@](C\C=C\C=C)(C=O)c1ccc2ccccc2c1,11.205,0.5,0.075,10.1021/acs.orglett.0c03466,AS,1.092012494422133,1.190749306197965
8569,4790,9075,C[C@@](C\C=C\C=C)(C=O)c1ccc2ccccc2c1,12.236,0.5,0.075,10.1021/acs.orglett.0c03466,AS,1.092012494422133,1.190749306197965
8646,4841,9165,CC(=O)C1=C(Cc2ccc(C=O)cc2)ON(Cc3c(C)cc(C)cc3C)[C@@H]1c4ccccc4,12.32,0.8,0.2,10.1021/acs.orglett.6b01737,AS,1.1455357142857143,1.2062104657849335
8647,4841,9164,CC(=O)C1=C(Cc2ccc(C=O)cc2)ON(Cc3c(C)cc(C)cc3C)[C@H]1c4ccccc4,14.113,0.8,0.2,10.1021/acs.orglett.6b01737,AS,1.1455357142857143,1.2062104657849335
8678,4861,9200,C[C@H](Nc1ccc(C)cc1)C(=O)c2ccccc2,10.6,1.0,0.05,10.1021/jacs.0c07210,AS,1.169811320754717,1.2337662337662338
8679,4861,9201,C[C@@H](Nc1ccc(C)cc1)C(=O)c2ccccc2,12.4,1.0,0.05,10.1021/jacs.0c07210,AS,1.169811320754717,1.2337662337662338
9210,5167,9773,C=C/C=C/C[C@@](C=O)(C1CC1)c2ccccc2,12.949,0.4,0.02,10.1021/acs.orglett.0c03466,AS,1.0570700440188432,1.129671872258291
9211,5167,9772,C=C/C=C/C[C@](C=O)(C1CC1)c2ccccc2,13.688,0.4,0.02,10.1021/acs.orglett.0c03466,AS,1.0570700440188432,1.129671872258291
10474,5944,11181,C=C/C=C/C[C@@]1(CCc2ccccc12)C=O,10.877,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.3380527719040176,1.7242466023242071
10475,5944,11182,C=C/C=C/C[C@]1(CCc2ccccc12)C=O,14.554,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.3380527719040176,1.7242466023242071
10492,5955,11201,CC(C)(C)[C@H]1CCC(=O)N1,11.2,1.0,0.15,10.1038/s41467/018/07462/w,AS,1.3035714285714286,1.4096385542168677
10493,5955,11202,CC(C)(C)[C@@H]1CCC(=O)N1,14.6,1.0,0.15,10.1038/s41467/018/07462/w,AS,1.3035714285714286,1.4096385542168677
10494,5956,11203,Cc1ccc(cc1)[S](=O)(=O)N2[C@H](CCC2=O)C(C)(C)C,11.2,1.0,0.15,10.1038/s41467/018/07462/w,AS,1.3035714285714286,1.4096385542168677
10495,5956,11204,Cc1ccc(cc1)[S](=O)(=O)N2[C@@H](CCC2=O)C(C)(C)C,14.6,1.0,0.15,10.1038/s41467/018/07462/w,AS,1.3035714285714286,1.4096385542168677
10590,6013,11309,C[C@@H](Nc1ccc(Cl)cc1)C(=O)c2ccccc2,14.7,1.0,0.05,10.1021/jacs.0c07210,AS,1.08843537414966,1.110169491525424
10591,6013,11308,C[C@H](Nc1ccc(Cl)cc1)C(=O)c2ccccc2,16.0,1.0,0.05,10.1021/jacs.0c07210,AS,1.08843537414966,1.110169491525424
10802,6140,11541,C[C@](C\C=C\C=C)(C=O)c1ccc2c(Cc3ccccc23)c1,13.283,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.128208988933223,1.227582520379527
10803,6140,11542,C[C@@](C\C=C\C=C)(C=O)c1ccc2c(Cc3ccccc23)c1,14.986,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.128208988933223,1.227582520379527
11182,6360,11951,C=C/C=C/C[C@@]1(CCCc2ccccc12)C=O,9.708,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.5937371240214255,2.474923234390993
11183,6360,11952,C=C/C=C/C[C@]1(CCCc2ccccc12)C=O,15.472,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.5937371240214255,2.474923234390993
11482,6554,12296,Cc1ccc(cc1)[S](=O)(=O)N[C@H]2CCCC2(C)C,15.9,0.6,0.2,10.1038/s41467/018/07462/w,AS,1.440251572327044,1.6325301204819278
11483,6554,12295,Cc1ccc(cc1)[S](=O)(=O)N[C@@H]2CCCC2(C)C,22.9,0.6,0.2,10.1038/s41467/018/07462/w,AS,1.440251572327044,1.6325301204819278
11508,6567,12321,COc1ccc(cc1)[C@@](C)(C\C=C\C=C)C=O,14.135,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.127201980898479,1.215716856628674
11509,6567,12322,COc1ccc(cc1)[C@](C)(C\C=C\C=C)C=O,15.933,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.127201980898479,1.215716856628674
12664,7246,13578,C[C@@H](Cc1ccccc1)C(O)=O,14.53,1.0,0.05,10.1039/C6SC03764J,AS,1.219545767377839,1.2742906276870165
12665,7246,13579,C[C@H](Cc1ccccc1)C(O)=O,17.72,1.0,0.05,10.1039/C6SC03764J,AS,1.219545767377839,1.2742906276870165
12726,7288,13651,COc1ccc(cc1)[C@@H]2N(Cc3c(C)cc(C)cc3C)OC(=C2C(C)=O)Cc4ccc(Br)cc4,14.78,0.8,0.02,10.1021/acs.orglett.6b01737,AS,1.205209742895805,1.2718960107575077
12727,7288,13652,COc1ccc(cc1)[C@H]2N(Cc3c(C)cc(C)cc3C)OC(=C2C(C)=O)Cc4ccc(Br)cc4,17.813,0.8,0.02,10.1021/acs.orglett.6b01737,AS,1.205209742895805,1.2718960107575077
13508,7769,14523,C[C@H](Nc1ccccc1)C(=O)c2ccccc2,17.4,1.0,0.02,10.1021/jacs.0c07210,AS,1.103448275862069,1.124137931034483
13509,7769,14524,C[C@@H](Nc1ccccc1)C(=O)c2ccccc2,19.2,1.0,0.02,10.1021/jacs.0c07210,AS,1.103448275862069,1.124137931034483
13676,7874,14712,COC(=O)[C@H](NC(=O)OCc1ccccc1)c2ccccc2,18.34,1.0,0.1,10.1002/anie.201105485,AS,1.0676117775354417,1.0803108808290156
13677,7874,14713,COC(=O)[C@@H](NC(=O)OCc1ccccc1)c2ccccc2,19.58,1.0,0.1,10.1002/anie.201105485,AS,1.0676117775354417,1.0803108808290156
13816,7950,14858,CCOC(=O)[C@@H](N[S](=O)(=O)c1ccc(C)cc1)C(C)(C)C,16.8,0.8,0.1,10.1021/acs.orglett.9b03452,AS,1.1785714285714286,1.2277039848197344
13817,7950,14859,CCOC(=O)[C@H](N[S](=O)(=O)c1ccc(C)cc1)C(C)(C)C,19.8,0.8,0.1,10.1021/acs.orglett.9b03452,AS,1.1785714285714286,1.2277039848197344
13910,8002,14958,C[S@@](=O)c1ccc(NC(=O)OC(C)(C)C)cc1,2.181,1.5,0.2,10.1039/D0CC00434K,AS,2.036680421824851,10.129205921938086
13911,8002,14957,C[S@](=O)c1ccc(NC(=O)OC(C)(C)C)cc1,4.442,1.5,0.2,10.1039/D0CC00434K,AS,2.036680421824851,10.129205921938086
14634,8459,15777,CC(C)Cc1ccc(cc1)[C@@H](N[S](=O)(=O)c2ccc(C)cc2)C(=O)OCc3ccccc3,21.6,0.6,0.3,10.1021/acs.orglett.9b03452,AS,1.2916666666666663,1.375745526838966
14635,8459,15776,CC(C)Cc1ccc(cc1)[C@H](N[S](=O)(=O)c2ccc(C)cc2)C(=O)OCc3ccccc3,27.9,0.6,0.3,10.1021/acs.orglett.9b03452,AS,1.2916666666666663,1.375745526838966
14826,8575,15988,C[C@@H](Cc1ccccc1)C(O)=O,18.14,1.0,0.05,10.1002/anie.201204363,AS,1.2144432194046306,1.2552493438320211
14827,8575,15989,C[C@H](Cc1ccccc1)C(O)=O,22.03,1.0,0.05,10.1002/anie.201204363,AS,1.2144432194046306,1.2552493438320211
14828,8576,15990,C[C@@H](Cc1ccccc1)C(O)=O,18.14,1.0,0.05,10.1021/ja802399v,AS,1.2144432194046306,1.2552493438320211
14829,8576,15991,C[C@H](Cc1ccccc1)C(O)=O,22.03,1.0,0.05,10.1021/ja802399v,AS,1.2144432194046306,1.2552493438320211
15330,8897,16562,O=C1CC[C@H](O1)c2ccccc2,18.08,1.0,0.15,10.1002/anie.201303011,AS,1.2964601769911506,1.353096179183136
15331,8897,16563,O=C1CC[C@@H](O1)c2ccccc2,23.44,1.0,0.15,10.1002/anie.201303011,AS,1.2964601769911506,1.353096179183136
15360,8918,16598,O[C@H]1CCCC[C@H]1Nc2ccccc2F,21.31,1.0,0.01,10.1021/ol901605a,AS,1.1041764429845145,1.120586637696904
15361,8918,16599,O[C@@H]1CCCC[C@H]1Nc2ccccc2F,23.53,1.0,0.01,10.1021/ol901605a,AS,1.1041764429845145,1.120586637696904
15848,9229,17153,C[C@@H](Cc1ccc(Cl)cc1)C(O)=O,19.61,1.0,0.05,10.1021/ja802399v,AS,1.2758796532381438,1.3237582286056253
15849,9229,17154,C[C@H](Cc1ccc(Cl)cc1)C(O)=O,25.02,1.0,0.05,10.1021/ja802399v,AS,1.2758796532381438,1.3237582286056253
16494,9658,17905,CC(C)(C)[C@H]1CCCC(=O)N1,18.4,1.0,0.15,10.1038/s41467/018/07462/w,AS,1.5054347826086958,1.6000000000000003
16495,9658,17906,CC(C)(C)[C@@H]1CCCC(=O)N1,27.7,1.0,0.15,10.1038/s41467/018/07462/w,AS,1.5054347826086958,1.6000000000000003
16564,9706,17988,O=C(OCc1ccccc1)C(C(=O)OCc2ccccc2)[C@]3(C(=O)N(Cc4ccccc4)c5ccccc35)c6c[nH]c7ccccc67,16.29,1.0,0.15,10.1002/adsc.201300373,AS,1.7151626764886434,1.8700522778192683
16565,9706,17989,O=C(OCc1ccccc1)C(C(=O)OCc2ccccc2)[C@@]3(C(=O)N(Cc4ccccc4)c5ccccc35)c6c[nH]c7ccccc67,27.94,1.0,0.15,10.1002/adsc.201300373,AS,1.7151626764886434,1.8700522778192683
17004,9974,18476,C[C@@H](Cc1ccc(Br)cc1)C(O)=O,23.67,1.0,0.05,10.1021/ja802399v,AS,1.2653147444021968,1.3023591718825227
17005,9974,18477,C[C@H](Cc1ccc(Br)cc1)C(O)=O,29.95,1.0,0.05,10.1021/ja802399v,AS,1.2653147444021968,1.3023591718825227
17010,9977,18483,CC(C)[Si](Oc1ccc(cc1)[S@@](C)=O)(C(C)C)C(C)C,3.033,1.0,0.1,10.1039/D0CC00434K,AS,1.0939663699307616,3.142857142857144
17011,9977,18482,CC(C)[Si](Oc1ccc(cc1)[S@](C)=O)(C(C)C)C(C)C,3.318,1.0,0.1,10.1039/D0CC00434K,AS,1.0939663699307616,3.142857142857144
17048,10001,18525,CN(C[C@H](O)c1ccccc1Cl)Cc2ccccc2,3.5,1.0,0.1,10.1055/s/0034/1378891,AS,1.1142857142857143,1.6666666666666663
17049,10001,18526,CN(C[C@@H](O)c1ccccc1Cl)Cc2ccccc2,3.9,1.0,0.1,10.1055/s/0034/1378891,AS,1.1142857142857143,1.6666666666666663
17402,10236,18938,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](C(=O)OCc2ccccc2)c3cccc(C)c3,31.7,0.6,0.3,10.1021/acs.orglett.9b03452,AS,1.4794952681388012,1.5657568238213395
17403,10236,18937,Cc1ccc(cc1)[S](=O)(=O)N[C@H](C(=O)OCc2ccccc2)c3cccc(C)c3,46.9,0.6,0.3,10.1021/acs.orglett.9b03452,AS,1.4794952681388012,1.5657568238213395
17514,10318,19075,COC1(CCCCC1)[C@H](N[S](=O)(=O)c2ccc(C)cc2)c3ccccc3,18.9,0.8,0.15,10.1038/s41467/018/07462/w,AS,1.7142857142857144,1.8837970540098203
17515,10318,19076,COC1(CCCCC1)[C@@H](N[S](=O)(=O)c2ccc(C)cc2)c3ccccc3,32.4,0.8,0.15,10.1038/s41467/018/07462/w,AS,1.7142857142857144,1.8837970540098203
17932,10605,19571,COc1ccc(N[C@@H](C)C(=O)c2ccccc2)cc1,31.9,1.0,0.05,10.1021/jacs.0c07210,AS,1.122257053291536,1.1344827586206896
17933,10605,19572,COc1ccc(N[C@H](C)C(=O)c2ccccc2)cc1,35.8,1.0,0.05,10.1021/jacs.0c07210,AS,1.122257053291536,1.1344827586206896
18132,10720,19786,Cc1ccc(cc1)[S](=O)(=O)OCCO[C@H](CO)CCl,34.8,1.0,0.15,10.1002/anie.201601844,AS,1.0775862068965518,1.084639498432602
18133,10720,19787,Cc1ccc(cc1)[S](=O)(=O)OCCO[C@@H](CO)CCl,37.5,1.0,0.15,10.1002/anie.201601844,AS,1.0775862068965518,1.084639498432602
18312,10836,19993,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](C(=O)OCc2ccccc2)c3ccc(Cl)cc3,39.3,0.6,0.3,10.1021/acs.orglett.9b03452,AS,1.5012722646310437,1.5715667311411992
18313,10836,19992,Cc1ccc(cc1)[S](=O)(=O)N[C@H](C(=O)OCc2ccccc2)c3ccc(Cl)cc3,59.0,0.6,0.3,10.1021/acs.orglett.9b03452,AS,1.5012722646310437,1.5715667311411992
18622,11027,20339,Cc1ccc(cc1)[C@@H](N[S](=O)(=O)c2ccc(C)cc2)C(=O)OCc3ccccc3,40.9,0.6,0.3,10.1021/acs.orglett.9b03452,AS,1.547677261613692,1.621072088724584
18623,11027,20338,Cc1ccc(cc1)[C@H](N[S](=O)(=O)c2ccc(C)cc2)C(=O)OCc3ccccc3,63.3,0.6,0.3,10.1021/acs.orglett.9b03452,AS,1.547677261613692,1.621072088724584
19010,11289,20794,COC(=O)[C@@H](N[S](C)(=O)=O)c1ccccc1C,27.1,0.6,0.3,10.1021/acs.orglett.9b03452,AS,1.7564575645756455,1.9206586826347305
19011,11289,20795,COC(=O)[C@H](N[S](C)(=O)=O)c1ccccc1C,47.6,0.6,0.3,10.1021/acs.orglett.9b03452,AS,1.7564575645756455,1.9206586826347305
19052,11316,20842,COC(=O)[C@@H](N[S](=O)(=O)c1ccc(C)cc1)c2ccccc2C,27.4,0.6,0.3,10.1021/acs.orglett.9b03452,AS,1.7883211678832118,1.957163958641064
19053,11316,20843,COC(=O)[C@H](N[S](=O)(=O)c1ccc(C)cc1)c2ccccc2C,49.0,0.6,0.3,10.1021/acs.orglett.9b03452,AS,1.7883211678832118,1.957163958641064
19332,11502,21169,CCOC(=O)[C@H](C)Nc1ccccc1,5.65,1.0,0.02,10.1021/ja0711765,AS,1.1079646017699114,1.2218181818181817
19333,11502,21168,CCOC(=O)[C@@H](C)Nc1ccccc1,6.26,1.0,0.02,10.1021/ja0711765,AS,1.1079646017699114,1.2218181818181817
19584,11666,21459,CC(C)(C)[S](=O)(=O)N[C@@H](C(=O)OCc1ccccc1)c2ccccc2,51.7,1.0,0.1,10.1021/acs.orglett.9b03452,AS,1.0967117988394584,1.102459016393443
19585,11666,21458,CC(C)(C)[S](=O)(=O)N[C@H](C(=O)OCc1ccccc1)c2ccccc2,56.7,1.0,0.1,10.1021/acs.orglett.9b03452,AS,1.0967117988394584,1.102459016393443
20126,12041,22105,C[S@@](=O)c1ccc(O)cc1,6.443,1.5,0.1,10.1039/D0CC00434K,AS,1.211237001396865,1.3017961416217014
20127,12041,22104,C[S@](=O)c1ccc(O)cc1,7.804,1.5,0.1,10.1039/D0CC00434K,AS,1.211237001396865,1.3017961416217014
21290,12801,23446,C[C@H](c1ccccc1)c2cccc(c2)C#N,7.3,1.0,0.02,10.1021/jacs.0c09125,AS,1.0684931506849316,1.1136363636363635
21291,12801,23447,C[C@@H](c1ccccc1)c2cccc(c2)C#N,7.8,1.0,0.02,10.1021/jacs.0c09125,AS,1.0684931506849316,1.1136363636363635
21494,12936,23684,COc1ccc(cc1OC)[C@@H](N[S](=O)(=O)c2ccc(C)cc2)C(=O)OCc3ccccc3,77.6,0.6,0.3,10.1021/acs.orglett.9b03452,AS,1.3015463917525774,1.3215758131012367
21495,12936,23683,COc1ccc(cc1OC)[C@H](N[S](=O)(=O)c2ccc(C)cc2)C(=O)OCc3ccccc3,101.0,0.6,0.3,10.1021/acs.orglett.9b03452,AS,1.3015463917525774,1.3215758131012367
22702,13692,25044,C[C@@H](c1ccccc1)c2cccc(c2)c3ccccc3,9.3,1.0,0.02,10.1021/jacs.0c09125,AS,1.086021505376344,1.1249999999999998
22703,13692,25043,C[C@H](c1ccccc1)c2cccc(c2)c3ccccc3,10.1,1.0,0.02,10.1021/jacs.0c09125,AS,1.086021505376344,1.1249999999999998
22970,13857,25343,CC(=O)C1=C(Cc2ccc(cc2)[N+]([O-])=O)ON(Cc3c(C)cc(C)cc3C)[C@@H]1c4ccccc4,9.56,0.8,0.3,10.1021/acs.orglett.6b01737,AS,1.1603556485355648,1.258298230834035
22971,13857,25342,CC(=O)C1=C(Cc2ccc(cc2)[N+]([O-])=O)ON(Cc3c(C)cc(C)cc3C)[C@H]1c4ccccc4,11.093,0.8,0.3,10.1021/acs.orglett.6b01737,AS,1.1603556485355648,1.258298230834035
23190,13989,25584,Cc1cccc(c1)[C@@](C)(C\C=C\C=C)C=O,8.814,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.1075561606535058,1.3145321831453218
23191,13989,25585,Cc1cccc(c1)[C@](C)(C\C=C\C=C)C=O,9.762,0.5,0.05,10.1021/acs.orglett.0c03466,AS,1.1075561606535058,1.3145321831453218
