Unnamed: 0,index,SMILES,RT,Speed,i-PrOH_proportion,Literature,Column
19196,10388,Cc1ccc(cc1)[S](=O)(=O)N[C@H](C(=O)OCc2ccccc2)c3ccccc3,42.9,0.6,0.5,10.1021/acs.orglett.9b03452,OJ
19197,10388,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](C(=O)OCc2ccccc2)c3ccccc3,33.0,0.6,0.5,10.1021/acs.orglett.9b03452,OJ
19493,10562,Cc1ccc(cc1)[S](=O)(=O)N[C@H](c2cccc(Cl)c2)C(C)(C)C,25.9,0.5,0.03,10.1038/s41467/018/07462/w,OJ
19494,10562,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](c2cccc(Cl)c2)C(C)(C)C,35.0,0.5,0.03,10.1038/s41467/018/07462/w,OJ
19593,10618,C[C@H](CCN1C(=O)c2ccccc2C1=O)c3ccc(C)cc3,22.6,0.8,0.1,10.1002/ntls.10021,OJ
19594,10618,C[C@@H](CCN1C(=O)c2ccccc2C1=O)c3ccc(C)cc3,36.0,0.8,0.1,10.1002/ntls.10021,OJ
19878,10771,Cc1ccc(cc1)[S](=O)(=O)N[C@H](c2ccc3OCOc3c2)C(C)(C)C,28.1,1.0,0.05,10.1038/s41467/018/07462/w,OJ
19879,10771,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](c2ccc3OCOc3c2)C(C)(C)C,38.2,1.0,0.05,10.1038/s41467/018/07462/w,OJ
20014,10848,C[C@H](CCN1C(=O)c2ccccc2C1=O)c3sccc3,21.0,0.8,0.1,10.1002/ntls.10021,OJ
20015,10848,C[C@@H](CCN1C(=O)c2ccccc2C1=O)c3sccc3,39.6,0.8,0.1,10.1002/ntls.10021,OJ
20265,10987,C[S@](=O)c1ccc(OCc2ccccc2)cc1,42.375,1.0,0.05,10.1039/D0CC00434K,OJ
20266,10987,C[S@@](=O)c1ccc(OCc2ccccc2)cc1,40.092,1.0,0.05,10.1039/D0CC00434K,OJ
20577,11163,CC(C)(C)[C@H](N[S](=O)(=O)c1ccccc1)c2ccccc2,19.5,1.0,0.05,10.1038/s41467/018/07462/w,OJ
20578,11163,CC(C)(C)[C@@H](N[S](=O)(=O)c1ccccc1)c2ccccc2,44.1,1.0,0.05,10.1038/s41467/018/07462/w,OJ
20613,11184,CC(=O)N[C@@H]1Cc2ccccc2[C@H]1O,18.4,1.0,0.05,10.1021/acs.orglett.6b00212,OJ
20699,11234,Cc1ccc(cc1)[S](=O)(=O)N[C@H](C(=O)OCc2ccccc2)c3occc3,64.6,0.6,0.3,10.1021/acs.orglett.9b03452,OJ
20700,11234,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](C(=O)OCc2ccccc2)c3occc3,45.9,0.6,0.3,10.1021/acs.orglett.9b03452,OJ
20712,11241,O=C(Oc1ccccc1)[C@]2(Cc3ccccc3)C(=O)Oc4ccccc24,33.7,1.0,0.1,10.1039/C3CC47455K,OJ
20713,11241,O=C(Oc1ccccc1)[C@@]2(Cc3ccccc3)C(=O)Oc4ccccc24,46.2,1.0,0.1,10.1039/C3CC47455K,OJ
20786,11285,O=C(Oc1ccccc1)[C@@]2(C(=O)Oc3ccccc23)c4ccccc4,50.6,1.0,0.1,10.1039/C3CC47455K,OJ
20787,11285,O=C(Oc1ccccc1)[C@]2(C(=O)Oc3ccccc23)c4ccccc4,47.5,1.0,0.1,10.1039/C3CC47455K,OJ
21082,11453,COc1ccccc1\C=C\[C@@H](NNC(C)=O)c2ccccc2,61.1,1.0,0.05,10.1002/chem.201605579,OJ
21083,11453,COc1ccccc1\C=C\[C@H](NNC(C)=O)c2ccccc2,5.4,1.0,0.05,10.1002/chem.201605579,OJ
21285,11567,C[C@H](O)[C@H](N1CCCCC1)c2ccccc2,4.91,1.0,0.06,10.1021/ja901058u,OJ
21286,11567,C[C@@H](O)[C@H](N1CCCCC1)c2ccccc2,5.84,1.0,0.06,10.1021/ja901058u,OJ
21489,11682,COc1cccc(c1)[C@H](N[S](=O)(=O)c2ccc(C)cc2)C(=O)OCc3ccccc3,62.7,0.6,0.3,10.1021/acs.orglett.9b03452,OJ
21490,11682,COc1cccc(c1)[C@@H](N[S](=O)(=O)c2ccc(C)cc2)C(=O)OCc3ccccc3,52.4,0.6,0.3,10.1021/acs.orglett.9b03452,OJ
21746,11841,CC[C@@]1(C(=O)Oc2ccccc2)C(=O)Oc3ccccc13,44.1,0.5,0.1,10.1039/C3CC47455K,OJ
21747,11841,CC[C@]1(C(=O)Oc2ccccc2)C(=O)Oc3ccccc13,59.5,0.5,0.1,10.1039/C3CC47455K,OJ
21918,11938,Cc1ccc(cc1)[C@@H](N[S](=O)(=O)c2ccc(C)cc2)C(C)(C)C,5.1,1.0,0.3,10.1038/s41467/018/07462/w,OJ
21919,11938,Cc1ccc(cc1)[C@H](N[S](=O)(=O)c2ccc(C)cc2)C(C)(C)C,6.2,1.0,0.3,10.1038/s41467/018/07462/w,OJ
22115,12048,COC(=O)c1ccc(cc1)[S@](C)=O,11.886,1.0,0.1,10.1039/D0CC00434K,OJ
22116,12048,COC(=O)c1ccc(cc1)[S@@](C)=O,6.472,1.0,0.1,10.1039/D0CC00434K,OJ
22200,12097,CC(C)c1ccc(cc1)[C@H](C)NNC(=O)c2ccccc2,7.717,1.0,0.05,10.1002/anie.201909928,OJ
22201,12097,CC(C)c1ccc(cc1)[C@@H](C)NNC(=O)c2ccccc2,6.586,1.0,0.05,10.1002/anie.201909928,OJ
22543,12288,CC(C)[C@@]1(C(=O)Oc2ccccc2)C(=O)Oc3ccccc13,44.8,0.5,0.1,10.1039/C3CC47455K,OJ
22544,12288,CC(C)[C@]1(C(=O)Oc2ccccc2)C(=O)Oc3ccccc13,61.7,0.5,0.1,10.1039/C3CC47455K,OJ
22551,12293,CC(=O)NN[C@H](/C=C/c1ccc(Cl)cc1)c2ccccc2,53.4,0.5,0.05,10.1002/chem.201605579,OJ
22552,12293,CC(=O)NN[C@@H](/C=C/c1ccc(Cl)cc1)c2ccccc2,61.9,0.5,0.05,10.1002/chem.201605579,OJ
22567,12303,C[C@@]1(C(=O)OCc2ccc(cc2)[N+]([O-])=O)C(=O)Oc3ccccc13,68.3,1.0,0.1,10.1039/C3CC47455K,OJ
22568,12303,C[C@]1(C(=O)OCc2ccc(cc2)[N+]([O-])=O)C(=O)Oc3ccccc13,62.7,1.0,0.1,10.1039/C3CC47455K,OJ
22632,12342,C[C@H](CCN1C(=O)c2ccccc2C1=O)c3ccccc3C,12.8,0.8,0.1,10.1002/ntls.10021,OJ
22633,12342,C[C@@H](CCN1C(=O)c2ccccc2C1=O)c3ccccc3C,66.3,0.8,0.1,10.1002/ntls.10021,OJ
22872,12482,CC(C)(C)OC(=O)[C@H](N)[C@@H](C=C)c1ccccc1,7.8,1.0,0.05,10.1002/adsc.201801148,OJ
22873,12483,CC(C)(C)OC(=O)[C@H](N)[C@@H](C=C)c1ccccc1,7.8,1.0,0.05,10.1002/adsc.201801148,OJ
23440,12797,CC(C)(C)OC(=O)[C@@H](N)[C@H](C=C)c1ccccc1,7.1,1.0,0.05,10.1002/adsc.201801148,OJ
23441,12798,CC(C)(C)OC(=O)[C@@H](N)[C@H](C=C)c1ccccc1,7.1,1.0,0.05,10.1002/adsc.201801148,OJ
24607,13447,CC(C)(C)OC(=O)[C@@H](N)[C@@H](C=C)c1ccccc1,10.2,1.0,0.05,10.1002/adsc.201801148,OJ
24608,13448,CC(C)(C)OC(=O)[C@@H](N)[C@@H](C=C)c1ccccc1,10.2,1.0,0.05,10.1002/adsc.201801148,OJ
25098,13722,CN(C[C@H](O)c1ccccc1)Cc2ccccc2,8.1,1.0,0.15,10.1055/s/0034/1378891,OJ
25099,13722,CN(C[C@@H](O)c1ccccc1)Cc2ccccc2,9.3,1.0,0.15,10.1055/s/0034/1378891,OJ
25171,13762,CC(C)(C)c1cccc2c1OC(=O)[C@]2(C)C(=O)OCC=C,12.9,0.6,0.05,10.1039/C9QO01025D,OJ
25172,13762,CC(C)(C)c1cccc2c1OC(=O)[C@@]2(C)C(=O)OCC=C,9.4,0.6,0.05,10.1039/C9QO01025D,OJ
25832,14126,CC(=O)NN[C@H](/C=C/c1ccccc1)c2ccc(C)cc2,97.8,0.5,0.02020202,10.1002/chem.201605579,OJ
25833,14126,CC(=O)NN[C@@H](/C=C/c1ccccc1)c2ccc(C)cc2,90.5,0.5,0.02020202,10.1002/chem.201605579,OJ
