Unnamed: 0,index,SMILES,RT,Speed,i-PrOH_proportion,Literature,Column
185,95,CCOC(=O)[C@](CNC(C)=O)(Sc1ccc(C)cc1)c2ccccc2,5.83,1.0,0.3,10.1021/ol901572x,OD
186,95,CCOC(=O)[C@@](CNC(C)=O)(Sc1ccc(C)cc1)c2ccccc2,5.14,1.0,0.3,10.1021/ol901572x,OD
375,192,FC(F)(F)c1cc(cc(c1)C(F)(F)F)[C@H](C#C)C(=C)C(=O)OCc2ccccc2,6.88,1.0,0.01,10.1021/jacs.7b08207,OD
376,192,FC(F)(F)c1cc(cc(c1)C(F)(F)F)[C@@H](C#C)C(=C)C(=O)OCc2ccccc2,6.15,1.0,0.01,10.1021/jacs.7b08207,OD
628,324,OCC(=C)[C@@H](C#C)c1ccccc1,8.48,1.0,0.1,10.1021/jacs.7b08207,OD
629,324,OCC(=C)[C@H](C#C)c1ccccc1,7.19,1.0,0.1,10.1021/jacs.7b08207,OD
751,389,Fc1ccc(cc1)[C@H](C#C)C(=C)C(=O)OCc2ccccc2,8.15,1.0,0.02,10.1021/jacs.7b08207,OD
752,389,Fc1ccc(cc1)[C@@H](C#C)C(=C)C(=O)OCc2ccccc2,7.6,1.0,0.02,10.1021/jacs.7b08207,OD
812,421,Clc1ccc(cc1)[C@H](C#C)C(=C)C(=O)OCc2ccccc2,8.33,1.0,0.02,10.1021/jacs.7b08207,OD
813,421,Clc1ccc(cc1)[C@@H](C#C)C(=C)C(=O)OCc2ccccc2,7.82,1.0,0.02,10.1021/jacs.7b08207,OD
933,487,FC(F)(F)c1ccc(cc1)[C@H](C#C)C(=C)C(=O)OCc2ccccc2,9.02,1.0,0.01,10.1021/jacs.7b08207,OD
934,487,FC(F)(F)c1ccc(cc1)[C@@H](C#C)C(=C)C(=O)OCc2ccccc2,8.22,1.0,0.01,10.1021/jacs.7b08207,OD
970,506,Brc1ccc(cc1)[C@H](C#C)C(=C)C(=O)OCc2ccccc2,8.85,1.0,0.02,10.1021/jacs.7b08207,OD
971,506,Brc1ccc(cc1)[C@@H](C#C)C(=C)C(=O)OCc2ccccc2,8.33,1.0,0.02,10.1021/jacs.7b08207,OD
1324,694,C[C@@]1(CC(=C)COC1=O)c2ccccc2,8.33,1.0,0.2,10.1016/j.scib.2021.04.037,OD
1325,694,C[C@]1(CC(=C)COC1=O)c2ccccc2,9.33,1.0,0.2,10.1016/j.scib.2021.04.037,OD
1455,764,C=C([C@H](Cc1ccccc1)C#C)C(=O)OCc2ccccc2,10.56,1.0,0.01,10.1021/jacs.7b08207,OD
1456,764,C=C([C@@H](Cc1ccccc1)C#C)C(=O)OCc2ccccc2,9.73,1.0,0.01,10.1021/jacs.7b08207,OD
1654,866,Clc1ccc(cc1Cl)[C@H](C#C)C(=C)C(=O)OCc2ccccc2,11.49,1.0,0.01,10.1021/jacs.7b08207,OD
1655,866,Clc1ccc(cc1Cl)[C@@H](C#C)C(=C)C(=O)OCc2ccccc2,10.37,1.0,0.01,10.1021/jacs.7b08207,OD
2026,1057,C=C([C@@H](C#C)c1ccccc1)C(=O)OCc2ccccc2,7.57,1.0,0.02,10.1021/jacs.7b08207,OD
2027,1057,C=C([C@H](C#C)c1ccccc1)C(=O)OCc2ccccc2,11.39,1.0,0.02,10.1021/jacs.7b08207,OD
2127,1111,CC(=O)C[C@H]1COCN1C(=O)OCc2ccccc2,14.6,1.0,0.1,10.1002/adsc.201100282,OD
2128,1111,CC(=O)C[C@@H]1COCN1C(=O)OCc2ccccc2,11.7,1.0,0.1,10.1002/adsc.201100282,OD
2383,1245,CCOC(=O)[C@@H](C[N+]([O-])=O)CC1(OCCO1)c2ccccc2,14.63,1.0,0.1,10.1039/B905033G,OD
2441,1275,C=C([C@H](CCc1ccccc1)C#C)C(=O)OCc2ccccc2,10.11,1.0,0.01,10.1021/jacs.7b08207,OD
2442,1275,C=C([C@@H](CCc1ccccc1)C#C)C(=O)OCc2ccccc2,12.67,1.0,0.01,10.1021/jacs.7b08207,OD
2753,1434,CC(=O)c1ccc(cc1)[C@@H](CC(c2ccc(F)cc2)c3ccc(F)cc3)CC(=O)NC(C)(C)c4ccccn4,10.8,0.7,0.2,10.1002/anie.201804197,OD
2754,1434,CC(=O)c1ccc(cc1)[C@H](CC(c2ccc(F)cc2)c3ccc(F)cc3)CC(=O)NC(C)(C)c4ccccn4,13.7,0.7,0.2,10.1002/anie.201804197,OD
2770,1443,BrCCCCC[C@H](C#C)[C](=[C]=[CH2])C(=O)OCc1ccccc1,12.13,1.0,0.01,10.1021/jacs.7b08207,OD
2771,1443,BrCCCCC[C@@H](C#C)[C](=[C]=[CH2])C(=O)OCc1ccccc1,13.75,1.0,0.01,10.1021/jacs.7b08207,OD
2772,1444,C=C([C@H](\C=C\c1ccccc1)C#C)C(=O)OCc2ccccc2,11.54,1.0,0.01,10.1021/jacs.7b08207,OD
2773,1444,C=C([C@@H](\C=C\c1ccccc1)C#C)C(=O)OCc2ccccc2,13.77,1.0,0.01,10.1021/jacs.7b08207,OD
3138,1635,CC(C)OC(=O)[C@H](CC(=O)c1ccccc1)C[N+]([O-])=O,9.57,1.0,0.2,10.1039/B905033G,OD
3139,1635,CC(C)OC(=O)[C@@H](CC(=O)c1ccccc1)C[N+]([O-])=O,14.96,1.0,0.2,10.1039/B905033G,OD
3255,1695,C[C@]1(CC=C(COC1=O)c2ccccc2)c3ccc(Cl)cc3,28.47,1.0,0.057471,10.1021/jacs.8b12095,OD
3256,1695,C[C@@]1(CC=C(COC1=O)c2ccccc2)c3ccc(Cl)cc3,15.32,1.0,0.057471,10.1021/jacs.8b12095,OD
3378,1759,CCOC(=O)[C@H](CC(=O)c1cccc(Br)c1)C[N+]([O-])=O,12.4,1.0,0.2,10.1039/B905033G,OD
3379,1759,CCOC(=O)[C@@H](CC(=O)c1cccc(Br)c1)C[N+]([O-])=O,15.79,1.0,0.2,10.1039/B905033G,OD
3416,1778,Cc1ccc(cc1)[C@H](CC(=O)c2ccccc2)C#N,12.54,1.0,0.15,10.1038/s41467/021/22127/x,OD
3417,1778,Cc1ccc(cc1)[C@@H](CC(=O)c2ccccc2)C#N,15.88,1.0,0.15,10.1038/s41467/021/22127/x,OD
3586,1864,O=C(C[C@H](C#N)c1ccccc1)c2occc2,18.68,1.0,0.15,10.1038/s41467/021/22127/x,OD
3587,1864,O=C(C[C@@H](C#N)c1ccccc1)c2occc2,16.64,1.0,0.15,10.1038/s41467/021/22127/x,OD
3713,1930,CC(C)(C)c1ccc(cc1)[C@H](CCCCC#N)C#N,14.53,1.0,0.15,10.1038/s41467/021/22127/x,OD
3714,1930,CC(C)(C)c1ccc(cc1)[C@@H](CCCCC#N)C#N,17.19,1.0,0.15,10.1038/s41467/021/22127/x,OD
3723,1935,CC(C)(C=O)[C@H](C[N+]([O-])=O)c1occc1,10.3,0.8,0.25,10.1016/j.tet.2010.05.056,OD
3724,1935,CC(C)(C=O)[C@@H](C[N+]([O-])=O)c1occc1,17.2,0.8,0.25,10.1016/j.tet.2010.05.056,OD
4021,2089,CCOC(=O)[C@H](CC(=O)c1ccc(C)cc1)C[N+]([O-])=O,16.55,1.0,0.1,10.1039/B905033G,OD
4022,2089,CCOC(=O)[C@@H](CC(=O)c1ccc(C)cc1)C[N+]([O-])=O,18.73,1.0,0.1,10.1039/B905033G,OD
4150,2156,Cc1ccc(cc1)[C@@H](C[N+]([O-])=O)C(C)(C)C=O,13.1,0.8,0.25,10.1016/j.tet.2010.05.056,OD
4151,2156,Cc1ccc(cc1)[C@H](C[N+]([O-])=O)C(C)(C)C=O,19.4,0.8,0.25,10.1016/j.tet.2010.05.056,OD
4197,2180,CCOC(=O)[C@H](CC(=O)c1ccccc1)C[N+]([O-])=O,12.07,1.0,0.2,10.1039/B905033G,OD
4198,2180,CCOC(=O)[C@@H](CC(=O)c1ccccc1)C[N+]([O-])=O,19.68,1.0,0.2,10.1039/B905033G,OD
4627,2403,COC(=O)[C@H](CC(=O)c1ccccc1)C[N+]([O-])=O,14.45,1.0,0.2,10.1039/B905033G,OD
4628,2403,COC(=O)[C@@H](CC(=O)c1ccccc1)C[N+]([O-])=O,21.92,1.0,0.2,10.1039/B905033G,OD
4637,2408,C[C@](C=O)([C@H](C[N+]([O-])=O)c1ccccc1)c2ccccc2,30.5,1.0,0.03,10.1016/j.tet.2010.05.056,OD
4638,2408,C[C@@](C=O)([C@H](C[N+]([O-])=O)c1ccccc1)c2ccccc2,22.0,1.0,0.03,10.1016/j.tet.2010.05.056,OD
4647,2413,CCOC(=O)[C@H](CC(=O)c1occc1)C[N+]([O-])=O,14.72,1.0,0.2,10.1039/B905033G,OD
4648,2413,CCOC(=O)[C@@H](CC(=O)c1occc1)C[N+]([O-])=O,22.05,1.0,0.2,10.1039/B905033G,OD
4829,2506,CC(C)(C=O)[C@H](C[N+]([O-])=O)c1ccc(F)cc1,12.6,0.8,0.25,10.1016/j.tet.2010.05.056,OD
4830,2506,CC(C)(C=O)[C@@H](C[N+]([O-])=O)c1ccc(F)cc1,23.3,0.8,0.25,10.1016/j.tet.2010.05.056,OD
4831,2507,Cc1ccc2[C@H]3OC(=O)C[C@H]3Cc2c1,24.3,1.0,0.05,10.1039/C9QO01047E,OD
4832,2507,Cc1ccc2[C@@H]3OC(=O)C[C@H]3Cc2c1,23.3,1.0,0.05,10.1039/C9QO01047E,OD
4891,2538,CCCCC(=O)C[C@H](C#N)c1ccc2ccccc2c1,21.05,1.0,0.1,10.1038/s41467/021/22127/x,OD
4892,2538,CCCCC(=O)C[C@@H](C#N)c1ccc2ccccc2c1,23.67,1.0,0.1,10.1038/s41467/021/22127/x,OD
4897,2541,COc1ccc(cc1)[C@H](CC(=O)c2ccccc2)C#N,19.74,1.0,0.2,10.1038/s41467/021/22127/x,OD
4898,2541,COc1ccc(cc1)[C@@H](CC(=O)c2ccccc2)C#N,23.73,1.0,0.2,10.1038/s41467/021/22127/x,OD
4919,2552,Cc1cc(C)c2O[C@@H](CO)COc2c1,21.923,1.0,0.03,10.1039/C8QO00805A,OD
4920,2552,Cc1cc(C)c2O[C@H](CO)COc2c1,23.891,1.0,0.03,10.1039/C8QO00805A,OD
4923,2554,CC(C)(C=O)[C@H](C[N+]([O-])=O)c1sccc1,14.0,0.8,0.25,10.1016/j.tet.2010.05.056,OD
5005,2598,CC(C)(C=O)[C@@H](C[N+]([O-])=O)c1ccccc1Cl,9.0,1.0,0.35,10.1016/j.tet.2010.05.056,OD
5006,2598,CC(C)(C=O)[C@H](C[N+]([O-])=O)c1ccccc1Cl,24.6,1.0,0.35,10.1016/j.tet.2010.05.056,OD
5050,2622,CCOC(=O)[C@H](CC(=O)c1ccccc1[N+]([O-])=O)C[N+]([O-])=O,19.25,1.0,0.2,10.1039/B905033G,OD
5051,2622,CCOC(=O)[C@@H](CC(=O)c1ccccc1[N+]([O-])=O)C[N+]([O-])=O,25.06,1.0,0.2,10.1039/B905033G,OD
5121,2658,CC(C)(C=O)[C@H](C[N+]([O-])=O)c1ccc(cc1)[N+]([O-])=O,15.6,1.0,0.35,10.1016/j.tet.2010.05.056,OD
5122,2658,CC(C)(C=O)[C@@H](C[N+]([O-])=O)c1ccc(cc1)[N+]([O-])=O,25.7,1.0,0.35,10.1016/j.tet.2010.05.056,OD
5187,2692,O=C(C[C@H](C#N)c1sccc1)c2ccccc2,19.65,1.0,0.15,10.1038/s41467/021/22127/x,OD
5188,2692,O=C(C[C@@H](C#N)c1sccc1)c2ccccc2,26.26,1.0,0.15,10.1038/s41467/021/22127/x,OD
5226,2712,CC(C)c1ccc2O[C@@H](CO)COc2c1,23.48,1.0,0.03,10.1039/C8QO00805A,OD
5227,2712,CC(C)c1ccc2O[C@H](CO)COc2c1,26.594,1.0,0.03,10.1039/C8QO00805A,OD
5250,2724,CC(C)(C=O)[C@H](C[N+]([O-])=O)c1ccccc1,18.3,0.8,0.2,10.1016/j.tet.2010.05.056,OD
5251,2724,CC(C)(C=O)[C@@H](C[N+]([O-])=O)c1ccccc1,26.8,0.8,0.2,10.1016/j.tet.2010.05.056,OD
5271,2735,CC(C)(C=O)[C@@H](C[N+]([O-])=O)c1ccccc1Br,9.9,1.0,0.35,10.1016/j.tet.2010.05.056,OD
5272,2735,CC(C)(C=O)[C@H](C[N+]([O-])=O)c1ccccc1Br,27.1,1.0,0.35,10.1016/j.tet.2010.05.056,OD
5338,2769,O=C(C[C@H](C#N)c1ccccc1)c2ccccc2,22.46,1.0,0.1,10.1038/s41467/021/22127/x,OD
5339,2769,O=C(C[C@@H](C#N)c1ccccc1)c2ccccc2,27.81,1.0,0.1,10.1038/s41467/021/22127/x,OD
5458,2831,CC(C)(C=O)[C@H](C[N+]([O-])=O)c1ccc2ccccc2c1,17.1,1.0,0.35,10.1016/j.tet.2010.05.056,OD
5459,2831,CC(C)(C=O)[C@@H](C[N+]([O-])=O)c1ccc2ccccc2c1,29.3,1.0,0.35,10.1016/j.tet.2010.05.056,OD
5484,2845,Cc1cccc(c1)C(=O)C[C@H](C#N)c2ccccc2,24.4,1.0,0.02,10.1038/s41467/021/22127/x,OD
5485,2845,Cc1cccc(c1)C(=O)C[C@@H](C#N)c2ccccc2,29.68,1.0,0.02,10.1038/s41467/021/22127/x,OD
5567,2888,COc1ccc(cc1)[C@H](C#C)C(=C)C(=O)OCc2ccccc2,28.57,0.5,0.02,10.1021/jacs.7b08207,OD
5568,2888,COc1ccc(cc1)[C@@H](C#C)C(=C)C(=O)OCc2ccccc2,30.3,0.5,0.02,10.1021/jacs.7b08207,OD
5575,2892,CC(C)(C=O)[C@H](C[N+]([O-])=O)c1ccccc1[N+]([O-])=O,10.4,1.0,0.5,10.1016/j.tet.2010.05.056,OD
5576,2892,CC(C)(C=O)[C@@H](C[N+]([O-])=O)c1ccccc1[N+]([O-])=O,30.5,1.0,0.5,10.1016/j.tet.2010.05.056,OD
5781,2998,Fc1ccc(cc1)[C@H](CC(=O)c2ccccc2)C#N,24.29,1.0,0.1,10.1038/s41467/021/22127/x,OD
5782,2998,Fc1ccc(cc1)[C@@H](CC(=O)c2ccccc2)C#N,33.28,1.0,0.1,10.1038/s41467/021/22127/x,OD
5805,3010,CC(C)(C)c1ccc2O[C@@H](CO)COc2c1,29.185,1.0,0.03,10.1039/C8QO00805A,OD
5806,3010,CC(C)(C)c1ccc2O[C@H](CO)COc2c1,33.768,1.0,0.03,10.1039/C8QO00805A,OD
5838,3027,Fc1ccc(cc1)C(=O)C[C@H](C#N)c2ccccc2,26.7,1.0,0.1,10.1038/s41467/021/22127/x,OD
5839,3027,Fc1ccc(cc1)C(=O)C[C@@H](C#N)c2ccccc2,34.33,1.0,0.1,10.1038/s41467/021/22127/x,OD
5894,3055,Clc1ccc(cc1)C(=O)C[C@H](C#N)c2ccccc2,26.45,1.0,0.1,10.1038/s41467/021/22127/x,OD
5895,3055,Clc1ccc(cc1)C(=O)C[C@@H](C#N)c2ccccc2,35.45,1.0,0.1,10.1038/s41467/021/22127/x,OD
5919,3068,C[C@]12CC[C@H]3[C@@H](CCc4cc(ccc34)[C@H](CC(=O)c5ccccc5)C#N)C1CCC2=O,27.8,1.0,0.3,10.1038/s41467/021/22127/x,OD
5979,3099,OC[C@H]1COc2cc(ccc2O1)C3CCCCC3,32.823,1.0,0.03,10.1039/C8QO00805A,OD
5980,3099,OC[C@@H]1COc2cc(ccc2O1)C3CCCCC3,37.314,1.0,0.03,10.1039/C8QO00805A,OD
6037,3129,Brc1ccc(cc1)C(=O)C[C@H](C#N)c2ccccc2,29.52,1.0,0.1,10.1038/s41467/021/22127/x,OD
6038,3129,Brc1ccc(cc1)C(=O)C[C@@H](C#N)c2ccccc2,38.76,1.0,0.1,10.1038/s41467/021/22127/x,OD
6055,3138,CCc1ccc2O[C@@H](CO)COc2c1,34.62,1.0,0.03,10.1039/C8QO00805A,OD
6056,3138,CCc1ccc2O[C@H](CO)COc2c1,39.292,1.0,0.03,10.1039/C8QO00805A,OD
6323,3276,COc1ccc2n(c(C)c(CC(=O)O[C@H](CCCCC#N)\C=C\c3ccccc3)c2c1)C(=O)c4ccc(Cl)cc4,70.07,1.0,0.2,10.1002/anie.202110084,OD
6324,3276,COc1ccc2n(c(C)c(CC(=O)O[C@@H](CCCCC#N)\C=C\c3ccccc3)c2c1)C(=O)c4ccc(Cl)cc4,50.83,1.0,0.2,10.1002/anie.202110084,OD
6333,3281,N#CCCCC[C@H](C#N)c1ccc2ccccc2c1,44.85,1.0,0.15,10.1038/s41467/021/22127/x,OD
6334,3281,N#CCCCC[C@@H](C#N)c1ccc2ccccc2c1,51.75,1.0,0.15,10.1038/s41467/021/22127/x,OD
6345,3287,C=C([C@@H](C#C)c1ccc(cc1)c2ccccc2)C(=O)OCc3ccccc3,55.8,0.5,0.01,10.1021/jacs.7b08207,OD
6346,3287,C=C([C@H](C#C)c1ccc(cc1)c2ccccc2)C(=O)OCc3ccccc3,52.23,0.5,0.01,10.1021/jacs.7b08207,OD
6376,3303,Cc1ccc(cc1)[S](=O)(=O)n2c(cc3ccccc23)[C@H](CC(=O)c4ccccc4)C#N,47.3,1.0,0.2,10.1038/s41467/021/22127/x,OD
6377,3303,Cc1ccc(cc1)[S](=O)(=O)n2c(cc3ccccc23)[C@@H](CC(=O)c4ccccc4)C#N,54.96,1.0,0.2,10.1038/s41467/021/22127/x,OD
6389,3310,OC[C@H]1COc2ccccc2O1,49.161,1.0,0.03,10.1039/C8QO00805A,OD
6390,3310,OC[C@@H]1COc2ccccc2O1,55.46,1.0,0.03,10.1039/C8QO00805A,OD
6487,3359,COc1ccccc1[C@H](CCCCC#N)C#N,76.59,0.25,0.2,10.1038/s41467/021/22127/x,OD
6488,3359,COc1ccccc1[C@@H](CCCCC#N)C#N,71.52,0.25,0.2,10.1038/s41467/021/22127/x,OD
6493,3362,CC(=O)C[C@@H](c1ccccc1)c2cn(c3cc(Cl)ccc23)[S](=O)(=O)C(F)(F)F,40.8,0.5,0.02,10.1021/acs.orglett.8b00169,OD
6494,3362,CC(=O)C[C@H](c1ccccc1)c2cn(c3cc(Cl)ccc23)[S](=O)(=O)C(F)(F)F,73.3,0.5,0.02,10.1021/acs.orglett.8b00169,OD
6534,3383,CC(=O)C[C@@H](c1ccc(F)cc1)c2cn(c3ccccc23)[S](=O)(=O)C(F)(F)F,77.7,0.2,0.01,10.1021/acs.orglett.8b00169,OD
6535,3383,CC(=O)C[C@H](c1ccc(F)cc1)c2cn(c3ccccc23)[S](=O)(=O)C(F)(F)F,89.2,0.2,0.01,10.1021/acs.orglett.8b00169,OD
6821,3540,COc1ccc(N[C@H](C)C(=O)OC(C)C)cc1,9.3,1.0,0.02,10.1021/jacs.0c07210,OD
6822,3540,COc1ccc(N[C@@H](C)C(=O)OC(C)C)cc1,10.2,1.0,0.02,10.1021/jacs.0c07210,OD
6823,3541,CC(C)(C)c1ccc2c(OC(=O)[C@@]2(C)C(=O)Oc3ccccc3)c1,9.4,0.5,0.1,10.1039/C3CC47455K,OD
6824,3541,CC(C)(C)c1ccc2c(OC(=O)[C@]2(C)C(=O)Oc3ccccc3)c1,10.2,0.5,0.1,10.1039/C3CC47455K,OD
6825,3542,COc1ccc(Br)cc1C(C)(C)C[C@]2(Cc3sc4ccccc4c3C(=O)O2)C(F)(F)F,9.4,0.6,0.05,10.1002/anie.201305861,OD
6826,3542,COc1ccc(Br)cc1C(C)(C)C[C@@]2(Cc3sc4ccccc4c3C(=O)O2)C(F)(F)F,10.2,0.6,0.05,10.1002/anie.201305861,OD
7082,3682,C(C[C@]1(CC=CC=C1)c2ccccc2)c3cc(cc(c3)c4ccccc4)c5ccccc5,7.82,1.0,0.05,10.1021/jacs.0c09125,OD
7083,3682,C(C[C@@]1(CC=CC=C1)c2ccccc2)c3cc(cc(c3)c4ccccc4)c5ccccc5,10.47,1.0,0.05,10.1021/jacs.0c09125,OD
7108,3696,C[C@@H](CCN1C(=O)c2ccccc2C1=O)c3cccc4ccccc34,11.3,0.8,0.1,10.1002/ntls.10021,OD
7109,3696,C[C@H](CCN1C(=O)c2ccccc2C1=O)c3cccc4ccccc34,10.5,0.8,0.1,10.1002/ntls.10021,OD
7447,3887,CCOC(=O)[C@@H](C)Nc1ccc(OC)cc1,9.4,1.0,0.05,10.1021/jacs.0c07210,OD
7448,3887,CCOC(=O)[C@H](C)Nc1ccc(OC)cc1,10.8,1.0,0.05,10.1021/jacs.0c07210,OD
7639,3995,COC(=O)C[C@@H](O)c1ccc(OC)cc1OC,117.3,0.5,0.01,10.1021/acs.orglett.9b02736,OD
7640,3995,COC(=O)C[C@H](O)c1ccc(OC)cc1OC,105.3,0.5,0.01,10.1021/acs.orglett.9b02736,OD
7690,4026,Clc1cccc2C[C@H](NC(=O)c3ccccc3)C(=O)Oc12,18.7,1.0,0.2,10.1002/anie.202110286,OD
7691,4026,Clc1cccc2C[C@@H](NC(=O)c3ccccc3)C(=O)Oc12,11.0,1.0,0.2,10.1002/anie.202110286,OD
7929,4157,Fc1cccc2C[C@H](NC(=O)c3ccccc3)C(=O)Oc12,16.0,1.0,0.2,10.1002/anie.202110286,OD
7930,4157,Fc1cccc2C[C@@H](NC(=O)c3ccccc3)C(=O)Oc12,11.2,1.0,0.2,10.1002/anie.202110286,OD
8033,4217,O=C(N[C@H]1Cc2ccccc2OC1=O)c3ccccc3,16.5,1.0,0.2,10.1002/anie.202110286,OD
8034,4217,O=C(N[C@@H]1Cc2ccccc2OC1=O)c3ccccc3,11.3,1.0,0.2,10.1002/anie.202110286,OD
8069,4237,CCC[C@@H](Nc1ccc(OC)cc1)C(=O)Oc2ccccc2,9.9,1.0,0.05,10.1021/jacs.0c07210,OD
8070,4237,CCC[C@H](Nc1ccc(OC)cc1)C(=O)Oc2ccccc2,11.3,1.0,0.05,10.1021/jacs.0c07210,OD
8105,4259,BrC[C@H](c1ccccc1)c2cc(cc(c2)c3ccccc3)c4ccccc4,8.78,1.0,0.01,10.1021/jacs.0c09125,OD
8106,4259,BrC[C@@H](c1ccccc1)c2cc(cc(c2)c3ccccc3)c4ccccc4,11.35,1.0,0.01,10.1021/jacs.0c09125,OD
8131,4273,COc1cccc(c1)[C@@H](C)c2ccc(Cl)nc2,10.14,1.0,0.05,10.1021/jacs.0c09125,OD
8132,4273,COc1cccc(c1)[C@H](C)c2ccc(Cl)nc2,11.39,1.0,0.05,10.1021/jacs.0c09125,OD
8138,4277,C[C@H](CCN1C(=O)c2ccccc2C1=O)c3cccc4ccccc34,10.5,0.8,0.1,10.1002/ntls.10021,OD
8139,4277,C[C@@H](CCN1C(=O)c2ccccc2C1=O)c3cccc4ccccc34,11.4,0.8,0.1,10.1002/ntls.10021,OD
